oshwaUid,country,projectName,primaryType,hardwareLicense,softwareLicense,documentationLicense,certificationDate,stars,forks,watchers,directoryUrl
US002699,United States of America,Pi-tmaster,Electronics,Other,Apache,Other,2024-11-15T00:00-05:00,3,1,1,https://certification.oshwa.org/US002699
BE000009,Belgium,Piano Solder Kit,Education,CERN-OHL-S-2.0,No software,CERN-OHL-S-2.0,2023-04-05T00:00-04:00,3,1,1,https://certification.oshwa.org/BE000009
ID000014,Indonesia,piBrick Pocket-CM5,Electronics,GPL-3.0-only,GPL-3.0-only,GPL-3.0-only,2025-12-12T00:00-05:00,3,1,1,https://certification.oshwa.org/ID000014
BG000097,Bulgaria,PIC/PIC Board,Electronics,CC-BY-SA-4.0,GPL-3.0-or-later,GPL-3.0-or-later,2023-09-18T00:00-04:00,3,1,1,https://certification.oshwa.org/BG000097
FR000023,France,pic0rick,Science,TAPR,GPL-3.0-or-later,CC-BY-SA-4.0,2024-10-21T00:00-04:00,3,1,1,https://certification.oshwa.org/FR000023
ES000047,Spain,PicBytesMicro,Electronics,CERN-OHL-S-2.0,GPL-3.0-or-later,CC-BY-SA-4.0,2024-05-24T00:00-04:00,3,1,1,https://certification.oshwa.org/ES000047
US002567,United States of America,Pico Daisy,Wearables,CERN-OHL-S-2.0,No software,CERN-OHL-S-2.0,2023-10-29T00:00-04:00,3,1,1,https://certification.oshwa.org/US002567
US002140,United States of America,pico-ice,Electronics,Other,MIT,Other,2022-12-12T00:00-05:00,3,1,1,https://certification.oshwa.org/US002140
NL000020,Netherlands,PICO-SST39SF0x0 Programmer,Tool,CC-BY-SA-4.0,Other,GPL-3.0-only,2024-04-05T00:00-04:00,3,1,1,https://certification.oshwa.org/NL000020
PL000010,Poland,PicoBerry,Electronics,CERN-OHL-1.2,No software,CC-BY-4.0,2022-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/PL000010
US000922,United States of America,PicoBuck LED Driver,Electronics,CERN,MIT,CC BY-SA,2020-12-18T00:00-05:00,3,1,1,https://certification.oshwa.org/US000922
US002687,United States of America,PicoGUS,Electronics,CERN-OHL-P-2.0,GPL,GPL,2024-10-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002687
US002122,United States of America,Picow SSR Control,Electronics,CC-BY-SA-4.0,MIT,CC-BY-SA-4.0,2022-08-05T00:00-04:00,3,1,1,https://certification.oshwa.org/US002122
IN000050,India,Picuno,Electronics,Other,No software,CC BY-SA,2024-02-09T00:00-05:00,3,1,1,https://certification.oshwa.org/IN000050
PL000014,Poland,PiG,Electronics,CERN-OHL-1.2,CC-BY-4.0,Other,2023-04-11T00:00-04:00,3,1,1,https://certification.oshwa.org/PL000014
PL000016,Poland,PiG,Electronics,CERN-OHL-1.2,No software,CC-BY-4.0,2023-04-18T00:00-04:00,3,1,1,https://certification.oshwa.org/PL000016
UK000025,United Kingdom,PiJuice mPCIe,Electronics,Other,Apache,Other,2021-03-02T00:00-05:00,3,1,1,https://certification.oshwa.org/UK000025
US002095,United States of America,PiSpy,Science,CERN-OHL-S-2.0,GPL-3.0-only,CC-BY-SA-4.0,2022-04-01T00:00-04:00,3,1,1,https://certification.oshwa.org/US002095
DE000118,Germany,Piunora,Electronics,CERN-OHL-1.2,No software,CC BY-SA,2021-12-22T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000118
PL000023,Poland,PixelPin,Wearables,CC-BY-SA-4.0,GPL-3.0-or-later,CC-BY-SA-4.0,2025-10-01T00:00-04:00,3,1,1,https://certification.oshwa.org/PL000023
US002058,United States of America,Pixie Chroma,Electronics,CERN-OHL-W-2.0,GPL,CERN-OHL-W-2.0,2021-11-12T00:00-05:00,3,1,1,https://certification.oshwa.org/US002058
US000646,United States of America,Planting Bench,Other,Other,No software,CC 0,2020-07-16T00:00-04:00,3,1,1,https://certification.oshwa.org/US000646
US000200,United States of America,Platypus,Electronics,CERN,No software,CC BY-SA,2019-12-20T00:00-05:00,3,1,1,https://certification.oshwa.org/US000200
CA000066,Canada,Ploopy Nano Trackball,Electronics,CERN-OHL-S-2.0,GPL,Other,2025-06-06T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000066
JP000015,Japan,PMOD-BME280,Electronics,CERN-OHL-1.2,MIT,CC BY-SA,2022-07-17T00:00-04:00,3,1,1,https://certification.oshwa.org/JP000015
JP000016,Japan,PMOD-CRYPTO,Electronics,CERN-OHL-1.2,MIT,CC BY-SA,2022-07-17T00:00-04:00,3,1,1,https://certification.oshwa.org/JP000016
JP000012,Japan,PMOD-I2C24IO,Electronics,CERN-OHL-1.2,MIT,CC BY-SA,2021-09-29T00:00-04:00,3,1,1,https://certification.oshwa.org/JP000012
JP000013,Japan,PMOD2RPI,Electronics,CERN-OHL-1.2,MIT,CC BY-SA,2021-10-07T00:00-04:00,3,1,1,https://certification.oshwa.org/JP000013
HR000047,Croatia,PMS7003 sensor adapter,Electronics,TAPR,No software,CC BY-SA,2023-03-09T00:00-05:00,3,1,1,https://certification.oshwa.org/HR000047
US000083,United States of America,PocketBeagle ,Electronics,Other,Other,CC BY,2017-10-06T00:00-04:00,3,1,1,https://certification.oshwa.org/US000083
US000642,United States of America,PocketBeagle Grove Cape,IOT,Other,MIT,CC BY-SA,2020-06-05T00:00-04:00,3,1,1,https://certification.oshwa.org/US000642
US002136,United States of America,Polyformer,3D Printing,GPL-3.0-only,GPL-3.0-only,GPL-3.0-only,2022-11-28T00:00-05:00,3,1,1,https://certification.oshwa.org/US002136
US002782,United States of America,Portable Engineering Experimenter Board,Education,CERN-OHL-S-2.0,No software,CERN-OHL-S-2.0,2025-10-01T00:00-04:00,3,1,1,https://certification.oshwa.org/US002782
US000071,United States of America,Portable Linear Power Supply,Electronics,Other,No software,CC BY-SA,2017-07-25T00:00-04:00,3,1,1,https://certification.oshwa.org/US000071
IN000079,India,Posture-Pulse,Wearables,CERN-OHL-S-2.0,MIT,CC-BY-4.0,2025-10-29T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000079
IN000057,India,PowerTiger,Electronics,CC0-1.0,MIT,CC0-1.0,2024-09-13T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000057
US000586,United States of America,Precision LM4040 Voltage Reference Breakout - 2.048V and 4.096V,Electronics,Other,MIT,CC BY-SA,2020-05-09T00:00-04:00,3,1,1,https://certification.oshwa.org/US000586
US000837,United States of America,Pressure Sensor (Qwiic) - MS5637,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000837
NL000017,Netherlands,PrintCam,3D Printing,CERN-OHL-S-2.0,GPL-3.0-or-later,CC-BY-SA-4.0,2024-03-08T00:00-05:00,3,1,1,https://certification.oshwa.org/NL000017
US001008,United States of America,Pro Micro - 3.3V/8MHz,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001008
US001007,United States of America,Pro Micro - 5V/16MHz,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001007
LK000002,Sri Lanka,Programmable Light Controller,Electronics,Other,MIT,CC BY,2019-03-25T00:00-04:00,3,1,1,https://certification.oshwa.org/LK000002
US000159,United States of America,Programmable-Air,Robotics,CERN,MIT,CC BY-SA,2019-03-16T00:00-04:00,3,1,1,https://certification.oshwa.org/US000159
IN000082,India,PROJECT HANDSHAKE,Electronics,CERN-OHL-P-2.0,MIT,CC-BY-SA-4.0,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/IN000082
DE000102,Germany,ProMicro_Boost,Electronics,CERN,No software,CC BY-SA,2021-01-27T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000102
DE000105,Germany,ProMicro_Boost,Electronics,CERN,MIT,CC BY-SA,2021-04-13T00:00-04:00,3,1,1,https://certification.oshwa.org/DE000105
DE000163,Germany,ProMicro_FTDI,Electronics,CERN-OHL-S-2.0,MIT,CC BY-SA,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000163
DE000164,Germany,ProMicro_LIPO,Electronics,CERN-OHL-S-2.0,MIT,CC BY-SA,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000164
DE000161,Germany,ProMicro_LOG,Electronics,CERN-OHL-S-2.0,MIT,CC BY-SA,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000161
DE000162,Germany,ProMicro_POS,Electronics,CERN-OHL-S-2.0,MIT,CC BY-SA,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/DE000162
US000072,United States of America,Protean PWM Logger,Electronics,Other,Other,Other,2017-08-06T00:00-04:00,3,1,1,https://certification.oshwa.org/US000072
IN000023,India,ProtoCentral ADS1262 32-bit ADC Breakout Board,Electronics,Other,MIT,CC BY-SA,2021-03-29T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000023
IN000025,India,ProtoCentral ADS1293 3-channel ECG breakout board,Electronics,Other,MIT,CC BY-SA,2021-03-29T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000025
IN000046,India,ProtoCentral HealthyPi 5,Electronics,CERN-OHL-P-2.0,MIT,CC-BY-SA-4.0,2023-05-05T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000046
IN000005,India,"ProtoCentral HealthyPi ECG, Respiration and SpO2 HAT - v2 - for Raspberry Pi",Electronics,Other,MIT,CC BY-SA,2017-04-07T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000005
IN000038,India,ProtoCentral MAX30001 ECG and Respiration/Bio-Impedance Breakout Kit,Electronics,CERN-OHL-P-2.0,MIT,CC-BY-SA-4.0,2022-10-21T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000038
IN000004,India,ProtoCentral MAX30003 Single-lead ECG Breakout Board,Electronics,Other,MIT,CC BY-SA,2017-03-18T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000004
IN000017,India,ProtoCentral MAX30205 Wearable Body Thermometer Breakout Board - QWIIC compatible,Electronics,Other,MIT,CC BY-SA,2020-08-27T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000017
IN000016,India,ProtoCentral MAX86150 PPG & ECG sensor breakout,Electronics,Other,MIT,CC BY-SA,2020-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000016
IN000040,India,ProtoCentral OpenOx Wireless Pulse Sensor Kit based on AFE4400/ESP32,Electronics,CERN-OHL-P-2.0,MIT,CC-BY-SA-4.0,2022-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/IN000040
IN000022,India,ProtoCentral Pulse Express with MAX30102 and MAX32664D,Electronics,Other,MIT,CC BY-SA,2021-03-29T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000022
CA000016,Canada,PROTONEMA 1011A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2022-10-21T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000016
CA000022,Canada,PROTONEMA 1012A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2023-01-11T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000022
CA000020,Canada,PROTONEMA 1031A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2022-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000020
CA000019,Canada,PROTONEMA 1032A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2022-12-12T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000019
CA000018,Canada,PROTONEMA 1038A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2022-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000018
CA000024,Canada,PROTONEMA 1060A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2023-01-18T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000024
CA000015,Canada,Protonema 1510A,Education,CERN-OHL-S-2.0,No software,CERN-OHL-S-2.0,2022-10-12T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000015
CA000023,Canada,PROTONEMA 1522A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2023-01-11T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000023
CA000034,Canada,Protonema 1620A,Education,CERN-OHL-S-2.0,CERN-OHL-S-2.0,CERN-OHL-S-2.0,2023-10-06T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000034
US002692,United States of America,ps2x2pico,Electronics,Other,MIT,Other,2024-10-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002692
CA000021,Canada,PSO Printer,3D Printing,CERN-OHL-S-2.0,GPL-3.0-or-later,GPL-3.0-or-later,2023-01-11T00:00-05:00,3,1,1,https://certification.oshwa.org/CA000021
IE000006,Ireland,PÚCA DSP,Sound,CERN-OHL-1.2,MIT,Other,2024-04-05T00:00-04:00,3,1,1,https://certification.oshwa.org/IE000006
US000156,United States of America,PUFFIN UNDERQUILT,Other,Other,No software,Other,2019-04-18T00:00-04:00,3,1,1,https://certification.oshwa.org/US000156
IN000002,India,Pulse Oximeter & Heart Rate Sensor based on MAX30100,Electronics,Other,MIT,CC BY-SA,2016-11-09T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000002
US000075,United States of America,Pulse Sensor Amped,Tool,Other,MIT,Other,2017-08-30T00:00-04:00,3,1,1,https://certification.oshwa.org/US000075
PK000001,Pakistan,PulseChord,Wearables,CERN-OHL-P-2.0,No software,CC-BY-SA-4.0,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/PK000001
US002069,United States of America,PyCubed,Education,Other,MIT,CC BY-SA,2022-01-21T00:00-05:00,3,1,1,https://certification.oshwa.org/US002069
CN000008,China,Pyramid 3D Printer,3D Printing,Other,GPL,Other,2020-11-19T00:00-05:00,3,1,1,https://certification.oshwa.org/CN000008
US000648,United States of America,QGPIO,Electronics,Other,No software,CC 0,2020-07-28T00:00-04:00,3,1,1,https://certification.oshwa.org/US000648
GT000008,Guatemala,QRE1113,Robotics,CERN-OHL-1.2,GPL,CC BY,2021-09-09T00:00-04:00,3,1,1,https://certification.oshwa.org/GT000008
CH000011,Switzerland,quadropus,Electronics,CERN,GPL,CC BY-SA,2021-04-19T00:00-04:00,3,1,1,https://certification.oshwa.org/CH000011
TW000006,Taiwan,QuakeCord,IOT,CERN-OHL-S-2.0,Other,CC-BY-SA-4.0,2025-06-26T00:00-04:00,3,1,1,https://certification.oshwa.org/TW000006
US002450,United States of America,Qualia Bare Driver Board for LP097QX1 Display,Electronics,Other,MIT,CC BY-SA,2023-09-08T00:00-04:00,3,1,1,https://certification.oshwa.org/US002450
US000763,United States of America,Qwiic Arcade - Blue,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000763
US000764,United States of America,Qwiic Arcade - Red,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000764
US000710,United States of America,Qwiic BMP388 Pressure Sensor,Electronics,CERN,MIT,CC BY-SA,2020-11-21T00:00-05:00,3,1,1,https://certification.oshwa.org/US000710
US000708,United States of America,Qwiic Chirp 101 Ultrasonic Rangefinder,Electronics,CERN,MIT,CC BY-SA,2020-11-21T00:00-05:00,3,1,1,https://certification.oshwa.org/US000708
US001057,United States of America,Qwiic Chirp 101 Ultrasonic Rangefinder SMT,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001057
US000705,United States of America,Qwiic Digital Capacitor - NCD2400M,Electronics,CERN,MIT,CC BY-SA,2020-11-21T00:00-05:00,3,1,1,https://certification.oshwa.org/US000705
US000826,United States of America,Qwiic EEPROM - 512Kbit,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000826
US000743,United States of America,Qwiic FM Transceiver - Si4721,Electronics,CERN,MIT,CC BY-SA,2020-12-02T00:00-05:00,3,1,1,https://certification.oshwa.org/US000743
US002187,United States of America,Qwiic Fuel Gauge - MAX17048,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002187
US000717,United States of America,Qwiic Humidity AHT20,Electronics,CERN,MIT,CC BY-SA,2020-11-24T00:00-05:00,3,1,1,https://certification.oshwa.org/US000717
US002359,United States of America,Qwiic IR Breakout,Electronics,CERN,MIT,CC BY-SA,2023-06-30T00:00-04:00,3,1,1,https://certification.oshwa.org/US002359
US000725,United States of America,Qwiic Iridium 9603N,Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000725
US000707,United States of America,Qwiic Keyboard Explorer,Electronics,CERN,MIT,CC BY-SA,2020-11-21T00:00-05:00,3,1,1,https://certification.oshwa.org/US000707
US000822,United States of America,Qwiic LED Stick,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000822
US002311,United States of America,Qwiic Micro Dynamic NFC/RFID Tag,Electronics,CERN,MIT,CC BY-SA,2023-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002311
US000693,United States of America,Qwiic Multi Distance Sensor - VL53L3CX,Electronics,CERN,MIT,CC BY-SA,2020-11-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US000693
US000712,United States of America,Qwiic Power Switch,Electronics,CERN,MIT,CC BY-SA,2020-11-23T00:00-05:00,3,1,1,https://certification.oshwa.org/US000712
US000823,United States of America,Qwiic Pressure Sensor - LPS25HB,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000823
US000735,United States of America,Qwiic Pressure/Humidity/Temp (PHT) Sensor - MS8607,Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000735
US000762,United States of America,Qwiic Switch,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000762
US002350,United States of America,Qwiic Visible Spectrum Emitter,Electronics,CERN,MIT,CC BY-SA,2023-06-14T00:00-04:00,3,1,1,https://certification.oshwa.org/US002350
US002506,United States of America,RA8875 Driver Board for 40-pin TFT Touch Displays - 800x480 Max,Electronics,Other,MIT,CC BY-SA,2023-09-14T00:00-04:00,3,1,1,https://certification.oshwa.org/US002506
US000106,United States of America,Rain Tarp Quick Adjuster,Other,Other,No software,CC BY-SA,2018-01-25T00:00-04:00,3,1,1,https://certification.oshwa.org/US000106
EG000002,Egypt,RAMPS 1.7,3D Printing,CERN-OHL-S-2.0,No software,CC BY,2023-10-23T00:00-04:00,3,1,1,https://certification.oshwa.org/EG000002
BD000001,Bangladesh,Rapidly developable low cost and power efficient portable turbine-based emergency ventilator,Other,Other,Other,CC BY-SA,2021-08-10T00:00-04:00,3,1,1,https://certification.oshwa.org/BD000001
HR000065,Croatia,Raspberry Pi breadboard breakout,Electronics,TAPR,No software,CC BY-SA,2023-03-17T00:00-04:00,3,1,1,https://certification.oshwa.org/HR000065
UK000031,United Kingdom,Raspberry Pi CM4 FlashStick,Electronics,Other,Other,CC BY-SA,2021-05-13T00:00-04:00,3,1,1,https://certification.oshwa.org/UK000031
HR000029,Croatia,Raspberry Pi easyC adapter,Electronics,TAPR,No software,CC BY-SA,2023-03-03T00:00-05:00,3,1,1,https://certification.oshwa.org/HR000029
UK000023,United Kingdom,Raspberry Pi FlashStick,Electronics,Other,Other,CC BY-SA,2020-12-11T00:00-05:00,3,1,1,https://certification.oshwa.org/UK000023
MU000008,Mauritius,Raspberry Pi Pico Breakout Board,Electronics,Other,No software,Other,2021-08-05T00:00-04:00,3,1,1,https://certification.oshwa.org/MU000008
MU000007,Mauritius,Raspberry Pi Screw Terminal Shield,Electronics,Other,No software,Other,2021-05-12T00:00-04:00,3,1,1,https://certification.oshwa.org/MU000007
IT000021,Italy,Rebelia Hand,Robotics,CERN-OHL-S-2.0,GPL-3.0-or-later,CC BY-SA,2025-04-04T00:00-04:00,3,1,1,https://certification.oshwa.org/IT000021
ES000038,Spain,ReGo,Environmental,CERN-OHL-W-2.0,CC-BY-SA-4.0,CC-BY-SA-4.0,2023-09-18T00:00-04:00,3,1,1,https://certification.oshwa.org/ES000038
IN000071,India,Res-Q,Electronics,CERN-OHL-S-2.0,MIT,CC-BY-4.0,2025-06-12T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000071
US000569,United States of America,Resistive Touch Screen Controller - STMPE610,Electronics,Other,MIT,CC BY-SA,2020-05-09T00:00-04:00,3,1,1,https://certification.oshwa.org/US000569
IN000072,India,ResQ,Robotics,Other,No software,Other,2025-06-20T00:00-04:00,3,1,1,https://certification.oshwa.org/IN000072
US002008,United States of America,Restep Battery Charger Module,Electronics,CERN,No software,CC BY-SA,2021-07-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002008
US001097,United States of America,RESTEP EMI FILTER,Electronics,CERN,No software,CC BY,2021-04-13T00:00-04:00,3,1,1,https://certification.oshwa.org/US001097
US002007,United States of America,Restep Mother Module,Electronics,CERN,GPL,CC BY-SA,2021-07-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002007
US002009,United States of America,Restep Off-Line Module,Electronics,CERN,No software,CC BY-SA,2021-07-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002009
US002010,United States of America,Restep PV Module,Electronics,CERN,No software,CC BY-SA,2021-07-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002010
CA000030,Canada,RetroESP32,Electronics,CC-BY-SA-4.0,CC-BY-SA-4.0,CC-BY-SA-4.0,2023-07-17T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000030
US002235,United States of America,RFM97C Mini Shield LoRa - 100mW,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002235
US000832,United States of America,RGB Sensor (Qwiic) - BH1749NUC,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000832
ES000036,Spain,RHT Device,Electronics,CERN-OHL-S-2.0,GPL-3.0-or-later,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/ES000036
CL000009,Chile,Rio: Modular Microfluidics Controller,Science,CERN-OHL-W-2.0,GPL-3.0-or-later,CERN-OHL-W-2.0,2026-01-07T00:00-05:00,3,1,1,https://certification.oshwa.org/CL000009
LV000001,Latvia,rioctrl,Tool,CERN-OHL-S-2.0,No software,CERN-OHL-S-2.0,2024-10-11T00:00-04:00,3,1,1,https://certification.oshwa.org/LV000001
CA000067,Canada,Robot Butterfly,Robotics,CERN-OHL-P-2.0,MIT,CC-BY-SA-4.0,2025-07-10T00:00-04:00,3,1,1,https://certification.oshwa.org/CA000067
EE000003,Estonia,Robot Study Companion,Education,CERN-OHL-S-2.0,Apache,CC-BY-SA-4.0,2024-01-22T00:00-05:00,3,1,1,https://certification.oshwa.org/EE000003
US002373,United States of America,Robotic Finger Sensor v2,Electronics,CERN,MIT,CC BY-SA,2023-06-30T00:00-04:00,3,1,1,https://certification.oshwa.org/US002373
CZ000007,Czech Republic,Robust Bi-Directional Pressure Probe with Arduino-based Measuring Unit,Science,Other,GPL,CC BY-SA,2022-01-09T00:00-05:00,3,1,1,https://certification.oshwa.org/CZ000007
GT000022,Guatemala,RocketRelay,IOT,CERN-OHL-S-2.0,GPL-3.0-or-later,CC-BY-4.0,2025-07-02T00:00-04:00,3,1,1,https://certification.oshwa.org/GT000022
US002129,United States of America,Rodeostat,Science,CC-BY-4.0,MIT,CC-BY-4.0,2022-10-12T00:00-04:00,3,1,1,https://certification.oshwa.org/US002129
UK000006,United Kingdom,Rosco_m68k,Electronics,CERN,MIT,CC BY,2019-11-12T00:00-05:00,3,1,1,https://certification.oshwa.org/UK000006
UK000035,United Kingdom,rosco_m68k Pro,Electronics,CERN-OHL-1.2,MIT,CC BY,2021-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/UK000035
